image,label,original_image
img_03586.jpg,Tomato___Early_blight,d71f9e9f-e7e3-44e3-8376-0820971fe2c1___RS_Erly.B 9384_180deg.JPG
img_03587.jpg,Tomato___Early_blight,30542417-544f-4bd5-9fa6-bdeb844c11a4___RS_Erly.B 6454.JPG
img_03588.jpg,Tomato___Early_blight,79b737a7-eca5-4eb9-b30e-dd3e85640e55___RS_Erly.B 9492_180deg.JPG
img_03589.jpg,Tomato___Early_blight,803ac166-670f-4cad-9f37-e36eea3118d9___RS_Erly.B 9457_180deg.JPG
img_03590.jpg,Tomato___Bacterial_spot,cb496f19-8673-40dd-abe1-bff32695b2ab___UF.GRC_BS_Lab Leaf 0468.JPG
img_03591.jpg,Tomato___Bacterial_spot,db5044bc-64df-4f7c-a591-5b79b9318805___GCREC_Bact.Sp 5546.JPG
img_03592.jpg,Tomato___Bacterial_spot,1d85e264-29cc-4239-88e7-2810569e1d87___GCREC_Bact.Sp 3105.JPG
img_03593.jpg,Tomato___Leaf_Mold,e59a2933-7869-4e49-8ed5-1663ca5200d1___Crnl_L.Mold 6785.JPG
img_03594.jpg,Tomato___healthy,0e1d7722-3df9-4a3a-a4e2-bc0ea3ce0da4___RS_HL 9979_new30degFlipLR.JPG
img_03595.jpg,Tomato___healthy,2bce59d3-c971-46da-8bb5-bc36b712e208___GH_HL Leaf 257_180deg.JPG
img_03596.jpg,Tomato___Early_blight,8734e1ef-fb0c-4cdd-aa97-b5a4ea8d6cf5___RS_Erly.B 7804.JPG
img_03597.jpg,Tomato___Bacterial_spot,03e6cea1-1c09-420a-a22e-2c29844004d1___GCREC_Bact.Sp 3076.JPG
img_03598.jpg,Tomato___Late_blight,0003faa8-4b27-4c65-bf42-6d9e352ca1a5___RS_Late.B 4946_flipLR.JPG
img_03599.jpg,Tomato___Early_blight,6c124f22-619b-44fc-a3d1-231286d4bfda___RS_Erly.B 6403.JPG
img_03600.jpg,Tomato___Early_blight,cb0e04ea-9d44-4c3f-b528-d7aa32aa0b85___RS_Erly.B 7850.JPG
img_03601.jpg,Tomato___Late_blight,4a6b862b-d42f-42ea-81f5-60480236709a___GHLB2 Leaf 9083.JPG
img_03602.jpg,Tomato___Early_blight,f79134d0-8c6a-43ad-ba78-9323f9a9f84f___RS_Erly.B 9427.JPG
img_03603.jpg,Tomato___Leaf_Mold,483cc7e3-9fbd-4433-82b4-133c561f994c___Crnl_L.Mold 6537_180deg.JPG
img_03604.jpg,Tomato___Late_blight,e678adf4-2b13-4027-91e8-e997c6362de0___GHLB2 Leaf 8714.JPG
img_03605.jpg,Tomato___Leaf_Mold,2dc1abcc-a84b-4317-8865-9d2c195d4cb8___Crnl_L.Mold 8901.JPG
img_03606.jpg,Tomato___Late_blight,0c192fbe-38eb-4abb-a858-8bc39942a3ef___RS_Late.B 6076_flipLR.JPG
img_03607.jpg,Tomato___Leaf_Mold,f6c11a02-6f44-4e15-aab8-50cb8d79bc62___Crnl_L.Mold 9166.JPG
img_03608.jpg,Tomato___Early_blight,872ec950-8238-4f73-a366-f72f2f92d3fe___RS_Erly.B 7487.JPG
img_03609.jpg,Tomato___Leaf_Mold,b193984f-18ce-4d09-af21-0b70e44d704e___Crnl_L.Mold 8705.JPG
img_03610.jpg,Tomato___Leaf_Mold,0bb34c9b-ecf7-4fb1-8ee1-098bccdcdaae___Crnl_L.Mold 6522.JPG
img_03611.jpg,Tomato___Bacterial_spot,1a017b74-a549-433b-979b-3e3ace67b50d___GCREC_Bact.Sp 5715.JPG
img_03612.jpg,Tomato___Late_blight,10acd4c3-b1b8-4fc7-848a-c9af30086e78___GHLB_PS Leaf 28.2 Day 13.jpg
img_03613.jpg,Tomato___healthy,01f98912-9627-4ce0-8f0f-e451b7acbb6c___RS_HL 0509.JPG
img_03614.jpg,Tomato___Early_blight,e626a672-48b8-490d-8314-a70ff37153f4___RS_Erly.B 7467_180deg.JPG
img_03615.jpg,Tomato___Leaf_Mold,077218cb-00b9-4bdf-b091-108a42c7a601___Crnl_L.Mold 7118_flipTB.JPG
img_03616.jpg,Tomato___Leaf_Mold,e5296fcd-8354-4c8c-8e91-777fe4d9555b___Crnl_L.Mold 8973.JPG
img_03617.jpg,Tomato___Early_blight,cef9fa90-aca2-4354-b79e-2486409ac685___RS_Erly.B 7563_180deg.JPG
img_03618.jpg,Tomato___Late_blight,22a34aab-076c-4e49-a584-9377c07b45aa___RS_Late.B 4866.JPG
img_03619.jpg,Tomato___Leaf_Mold,5461b103-1d68-4a3c-a083-cd31a3718d2e___Crnl_L.Mold 6890_180deg.JPG
img_03620.jpg,Tomato___Early_blight,268590f4-68f6-4de9-968e-a7465b377db4___RS_Erly.B 7614_flipTB.JPG
img_03621.jpg,Tomato___Bacterial_spot,ba08cd52-37f7-4d42-be7e-9bd8db9d1d66___GCREC_Bact.Sp 3661.JPG
img_03622.jpg,Tomato___Early_blight,db228bdf-309f-4dd5-a3c7-d77af0acadb8___RS_Erly.B 7584_180deg.JPG
img_03623.jpg,Tomato___Early_blight,f62e84ae-2bd4-4b15-918a-639c0470c25d___RS_Erly.B 7761.JPG
img_03624.jpg,Tomato___Bacterial_spot,760d6620-5a8a-4566-92bf-8a3b5a8d81b2___GCREC_Bact.Sp 6188.JPG
img_03625.jpg,Tomato___healthy,2ea87b73-a52b-4a4c-938f-4ce06335d171___GH_HL Leaf 177.1_180deg.JPG
img_03626.jpg,Tomato___Bacterial_spot,fddcff1d-8349-4653-a34f-e455228bdbca___GCREC_Bact.Sp 6310.JPG
img_03627.jpg,Tomato___Bacterial_spot,a7b44387-9845-46b5-b520-5a7420efee98___UF.GRC_BS_Lab Leaf 0763.JPG
img_03628.jpg,Tomato___Bacterial_spot,cfe7ebae-8e0f-4b12-8aae-d76fd249b2c4___GCREC_Bact.Sp 6342.JPG
img_03629.jpg,Tomato___Bacterial_spot,dea314b1-624c-492d-9eb0-965a34bf89c7___GCREC_Bact.Sp 3462.JPG
img_03630.jpg,Tomato___Early_blight,a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B 7515_180deg.JPG
img_03631.jpg,Tomato___Early_blight,f6ddeb19-8aa3-40f5-8b60-b2f404f13407___RS_Erly.B 7705_180deg.JPG
img_03632.jpg,Tomato___Bacterial_spot,6855445b-ec04-42c0-bc12-ee8ff64420a0___GCREC_Bact.Sp 3268.JPG
img_03633.jpg,Tomato___Early_blight,2763c9bc-ecc6-4f1a-86a7-ef8ffa370420___RS_Erly.B 8422_flipTB.JPG
img_03634.jpg,Tomato___Leaf_Mold,f9124c7e-9cfd-4b90-bc64-aadd638e896d___Crnl_L.Mold 8925_flipTB.JPG
img_03635.jpg,Tomato___healthy,0d932b2a-584e-4971-8590-70c5f0a049cf___RS_HL 9739_newPixel25.JPG
img_03636.jpg,Tomato___Late_blight,a4c94aed-b771-4e61-bbd6-dab1e94a3a47___GHLB2 Leaf 8928.JPG
img_03637.jpg,Tomato___Leaf_Mold,fa2fb8f3-3561-4dad-bec1-a60555b9197d___Crnl_L.Mold 8852_180deg.JPG
img_03638.jpg,Tomato___Late_blight,74fd0cc8-43c7-4659-94ef-b4c55919f677___RS_Late.B 6052.JPG
img_03639.jpg,Tomato___Leaf_Mold,505aa99f-6336-43e6-b9d1-4ee69c19626d___Crnl_L.Mold 6825_180deg.JPG
img_03640.jpg,Tomato___Late_blight,e20107e7-137f-400e-817f-5dc4c58e5d70___GHLB2 Leaf 8677.JPG
img_03641.jpg,Tomato___Leaf_Mold,329f2f31-ceca-402f-a007-21d64fe75f5e___Crnl_L.Mold 6519.JPG
img_03642.jpg,Tomato___Leaf_Mold,d8b47693-9b2e-4ee2-b822-d61668bd7ea1___Crnl_L.Mold 9016.JPG
img_03643.jpg,Tomato___Leaf_Mold,505aa99f-6336-43e6-b9d1-4ee69c19626d___Crnl_L.Mold 6825.JPG
img_03644.jpg,Tomato___Bacterial_spot,945f1d4c-7a9f-48e0-98a5-da3e2976077a___GCREC_Bact.Sp 3368.JPG
img_03645.jpg,Tomato___healthy,d5633146-eac5-49e6-a6b4-8562aa7d1a1f___GH_HL Leaf 283.1.JPG
img_03646.jpg,Tomato___Early_blight,654d7c11-664e-47c0-a6aa-c5c45a07e386___RS_Erly.B 7799_flipTB.JPG
img_03647.jpg,Tomato___Bacterial_spot,cff6ca5a-84c8-4059-b63d-55127d94b23d___GCREC_Bact.Sp 6100.JPG
img_03648.jpg,Tomato___Leaf_Mold,4cfebe0b-f6de-4114-b76c-57a06e3db769___Crnl_L.Mold 9085.JPG
img_03649.jpg,Tomato___Early_blight,bd0f06fb-1f9a-4de8-8c96-926d312cea27___RS_Erly.B 7603_flipTB.JPG
img_03650.jpg,Tomato___Late_blight,be22c9d7-82af-4062-89c3-24cc59d461dd___GHLB Leaf 1.6 Day 12.JPG
img_03651.jpg,Tomato___Leaf_Mold,bb7c7fce-4601-43b6-b396-4f78ca7dd44c___Crnl_L.Mold 9013_180deg.JPG
img_03652.jpg,Tomato___Late_blight,d348146e-9cb0-45be-b0ba-78fc310b92da___GHLB2 Leaf 9101.JPG
img_03653.jpg,Tomato___Early_blight,e221d1fa-e003-44eb-a0b0-57e8fcd73fd3___RS_Erly.B 7571_flipTB.JPG
img_03654.jpg,Tomato___Bacterial_spot,45ffd23d-bd59-4633-881f-fe229f999e88___GCREC_Bact.Sp 3626.JPG
img_03655.jpg,Tomato___Early_blight,fcf97241-bd84-4829-b326-72590a3f4f59___RS_Erly.B 7555.JPG
img_03656.jpg,Tomato___Late_blight,fcfe91fc-c578-4c6d-8fe4-b8ff4cfdb766___GHLB2 Leaf 75.1.JPG
img_03657.jpg,Tomato___Bacterial_spot,6cace5f6-3589-4fb9-bb64-bee6872b8467___UF.GRC_BS_Lab Leaf 0299.JPG
img_03658.jpg,Tomato___Bacterial_spot,d96166b8-e301-4613-adbb-66eb792a16b6___GCREC_Bact.Sp 3792.JPG
img_03659.jpg,Tomato___Leaf_Mold,974bc246-0ab0-4a54-95c8-dd0b557f676b___Crnl_L.Mold 7059_flipTB.JPG
img_03660.jpg,Tomato___Late_blight,745086e9-2e07-48e3-809e-7448e14332ef___GHLB2 Leaf 134.2.JPG
img_03661.jpg,Tomato___Bacterial_spot,2ef1523a-213c-4c36-af0a-8473fb932452___UF.GRC_BS_Lab Leaf 0364.JPG
img_03662.jpg,Tomato___Leaf_Mold,bb3b17dd-b745-4706-8e03-ff2660d77c23___Crnl_L.Mold 6512_flipTB.JPG
img_03663.jpg,Tomato___healthy,8312b46c-abee-4c16-9790-d577e026d571___RS_HL 9860.JPG
img_03664.jpg,Tomato___Bacterial_spot,a4208fb2-ff57-41f1-bc52-30d69736076c___GCREC_Bact.Sp 3441.JPG
img_03665.jpg,Tomato___Early_blight,54b09b2b-afe1-42ab-b889-7190495f1e16___RS_Erly.B 7684_flipTB.JPG
img_03666.jpg,Tomato___Leaf_Mold,cfb343fb-950d-488c-a158-8208aa69c1b0___Crnl_L.Mold 6751_flipTB.JPG
img_03667.jpg,Tomato___Bacterial_spot,2c2692be-ae2d-43e1-8365-8495da20fe90___GCREC_Bact.Sp 3592.JPG
img_03668.jpg,Tomato___Bacterial_spot,a04e5c65-ae00-495e-b732-6c7030e32fc1___GCREC_Bact.Sp 2962.JPG
img_03669.jpg,Tomato___healthy,0d2bcda8-8dae-408e-8919-21dfa6cc9eea___RS_HL 0335_180deg.JPG
img_03670.jpg,Tomato___Bacterial_spot,519d4cf8-cce5-47a8-b33e-39365fb0799f___GCREC_Bact.Sp 3844.JPG
img_03671.jpg,Tomato___Early_blight,829d0a5e-326c-4ae6-a3c6-c65297cb5d2f___RS_Erly.B 8338_180deg.JPG
img_03672.jpg,Tomato___Late_blight,5875efb8-29a9-4114-859d-d2a0f6ac9738___GHLB2 Leaf 8888.JPG
img_03673.jpg,Tomato___Leaf_Mold,0ba88812-fa4f-4602-bcec-c03cd7d0ba2b___Crnl_L.Mold 6990.JPG
img_03674.jpg,Tomato___Late_blight,7ee00267-be66-4b6a-a207-0bf0046d28b6___RS_Late.B 6909.JPG
img_03675.jpg,Tomato___Leaf_Mold,076334e5-f0a2-4f7a-b936-02a89ddd0cf5___Crnl_L.Mold 8857.JPG
img_03676.jpg,Tomato___Bacterial_spot,64208676-e4c1-4f27-84ba-38c7e0790320___GCREC_Bact.Sp 3779.JPG
img_03677.jpg,Tomato___Late_blight,7d8f07cb-cb5b-4c4a-97f9-224258af8343___GHLB2 Leaf 8791_flipLR.JPG
img_03678.jpg,Tomato___Leaf_Mold,8d454ea5-0954-4098-89af-c7f373c5d3e2___Crnl_L.Mold 9070.JPG
img_03679.jpg,Tomato___Bacterial_spot,40acb575-35f9-4d8b-be67-2ec5fe86aee9___GCREC_Bact.Sp 3551.JPG
img_03680.jpg,Tomato___Early_blight,29e36e1e-0857-4985-8d33-505290dff591___RS_Erly.B 6343.JPG
img_03681.jpg,Tomato___healthy,247e79d6-1874-4ce4-a777-a03a4f94edbf___GH_HL Leaf 211.1.JPG
img_03682.jpg,Tomato___healthy,5546f7a3-67af-432a-9a09-35f02e6cc741___GH_HL Leaf 216.JPG
img_03683.jpg,Tomato___Bacterial_spot,371929a8-17b8-4077-94f4-cfb6963d9285___UF.GRC_BS_Lab Leaf 8624.JPG
img_03684.jpg,Tomato___Early_blight,aca65de6-6464-4f8c-803d-b55f92f950f8___RS_Erly.B 6663.JPG
img_03685.jpg,Tomato___Bacterial_spot,42ae82d8-e3d4-4afa-b511-aeb2f25ded63___GCREC_Bact.Sp 5556.JPG
img_03686.jpg,Tomato___Bacterial_spot,d437fbb3-cfb7-4a81-b6b7-36bca6748f02___GCREC_Bact.Sp 3454.JPG
img_03687.jpg,Tomato___Leaf_Mold,d568ebda-a7c9-43dc-8afe-41778448d54a___Crnl_L.Mold 6696.JPG
img_03688.jpg,Tomato___Late_blight,09e2fe63-c535-4986-a697-ed275752dc75___GHLB2 Leaf 9030.JPG
img_03689.jpg,Tomato___Late_blight,cdda8dae-ea06-49fd-bdc3-12852b4105b2___GHLB2 Leaf 8843.JPG
img_03690.jpg,Tomato___Early_blight,b06d301b-8cae-475a-9de3-80a42e908ae5___RS_Erly.B 9375_flipTB.JPG
img_03691.jpg,Tomato___Early_blight,eaaea397-5e49-47e8-adad-f9a17e1cce65___RS_Erly.B 6487.JPG
img_03692.jpg,Tomato___Bacterial_spot,e4dad7d3-b043-4dc9-9b41-0df12c1a6823___GCREC_Bact.Sp 5822.JPG
img_03693.jpg,Tomato___Late_blight,4f4ae955-8ed2-4eae-b013-bc26ae5e91b0___GHLB2 Leaf 91_flipLR.JPG
img_03694.jpg,Tomato___healthy,3be7ae8c-bacb-4877-b6b5-c2251d22b431___GH_HL Leaf 497.1_new30degFlipLR.JPG
img_03695.jpg,Tomato___Late_blight,1a69b38b-c4eb-42c4-9584-bcb14fb8db0c___GHLB2 Leaf 9011.JPG
img_03696.jpg,Tomato___Late_blight,06b911b8-1375-4da1-929c-2294c4051ece___GHLB2 Leaf 8883.JPG
img_03697.jpg,Tomato___Leaf_Mold,b7cd18dd-56e0-4750-b137-8beb5c5852c6___Crnl_L.Mold 6806.JPG
img_03698.jpg,Tomato___Leaf_Mold,fd686c68-9a4a-4d11-98fa-7c612aff9fd4___Crnl_L.Mold 6974_flipTB.JPG
img_03699.jpg,Tomato___Late_blight,3fcbbb8e-c7dc-4921-b8b6-bc118b877a82___RS_Late.B 5059_flipLR.JPG
img_03700.jpg,Tomato___Leaf_Mold,58716bd0-de1b-480d-9381-af08e2f13813___Crnl_L.Mold 6732_180deg.JPG
img_03701.jpg,Tomato___Leaf_Mold,12319ec3-c990-4c68-8683-244f1f220c09___Crnl_L.Mold 9146_flipTB.JPG
img_03702.jpg,Tomato___Leaf_Mold,b625db0c-4b96-4cac-b6ef-8ded223bc857___Crnl_L.Mold 6563.JPG
img_03703.jpg,Tomato___Late_blight,f59830b4-079b-4ca4-9c92-7416f0818a2b___RS_Late.B 5010.JPG
img_03704.jpg,Tomato___healthy,39b1d9c6-7a13-426f-9154-563e6a8d0438___RS_HL 0563.JPG
img_03705.jpg,Tomato___Bacterial_spot,235073b6-d329-4ebe-9e1d-015108760d6f___GCREC_Bact.Sp 5907.JPG
img_03706.jpg,Tomato___healthy,2e875abf-377c-4663-a406-e02984215fa6___RS_HL 0499.JPG
img_03707.jpg,Tomato___healthy,0fd3432a-e22a-4a71-9a63-1c56ee4ce067___GH_HL Leaf 463.1.JPG
img_03708.jpg,Tomato___Bacterial_spot,fe217957-9c9c-4913-a78a-9d7928aa31f2___GCREC_Bact.Sp 3787.JPG
img_03709.jpg,Tomato___Bacterial_spot,2279def6-9a9e-43cd-8f35-9111fa81ab13___GCREC_Bact.Sp 5952.JPG
img_03710.jpg,Tomato___Late_blight,f843c76c-a7d4-4031-abe2-9245602fbb15___GHLB_PS Leaf 49.1 Day 18.jpg
img_03711.jpg,Tomato___Leaf_Mold,a8ce6b5a-1f27-4e8c-9c53-989674ae4c4b___Crnl_L.Mold 6649.JPG
img_03712.jpg,Tomato___Late_blight,5be6f633-9ae7-40b9-b1aa-f92a1ab919fb___RS_Late.B 5011_flipLR.JPG
img_03713.jpg,Tomato___Late_blight,1ab30bde-88a4-4e29-855e-fa7a6ec1e226___RS_Late.B 5145_flipLR.JPG
img_03714.jpg,Tomato___Early_blight,ba789eab-7c04-4012-b8fa-98106b20b50c___RS_Erly.B 7771.JPG
img_03715.jpg,Tomato___Bacterial_spot,e4097ba1-9edf-4f41-9c11-6dee42bd56b4___GCREC_Bact.Sp 2999.JPG
img_03716.jpg,Tomato___Early_blight,579c6b36-c17e-4510-a1ba-31cabbb0951f___RS_Erly.B 7517_180deg.JPG
img_03717.jpg,Tomato___Late_blight,8168a850-1360-49cf-8ecc-77730cc24ac5___RS_Late.B 4979.JPG
img_03718.jpg,Tomato___Late_blight,b9e6992c-f73a-410e-8b06-a6ce96192c6a___GHLB2 Leaf 9077.JPG
img_03719.jpg,Tomato___Bacterial_spot,e45ae43b-3111-47af-8da4-65dc05595a7f___GCREC_Bact.Sp 5973.JPG
img_03720.jpg,Tomato___Late_blight,4eecda06-df95-4222-b91f-b92111dd0b38___RS_Late.B 6070_flipLR.JPG
img_03721.jpg,Tomato___Late_blight,854f717b-5d27-4d21-be89-29bf935b069a___GHLB2 Leaf 8650.JPG
img_03722.jpg,Tomato___Late_blight,c3a5ec63-9d0d-48a2-898a-9bc31b4443a9___GHLB_PS Leaf 1.2 Day 16.jpg
img_03723.jpg,Tomato___healthy,8934ec44-9624-4e9e-af58-29ec2f1d88a7___GH_HL Leaf 494.JPG
img_03724.jpg,Tomato___healthy,fad6841f-6194-4cf4-8101-b42206bd476c___RS_HL 0411.JPG
img_03725.jpg,Tomato___Late_blight,c1f3a153-7738-4cdc-a8a2-003e7221001a___GHLB2 Leaf 9013.JPG
img_03726.jpg,Tomato___Late_blight,e1088349-de49-4d96-9405-6163002bf9de___RS_Late.B 6904.JPG
img_03727.jpg,Tomato___Late_blight,46edfbcd-876e-4310-bba7-bae2b8fcc773___GHLB2 Leaf 9069.JPG
img_03728.jpg,Tomato___Late_blight,a54133fc-459a-4e56-88e3-51ca0aeffadd___RS_Late.B 6258.JPG
img_03729.jpg,Tomato___healthy,2d66100e-9a61-412b-95da-2b852de7a447___RS_HL 9950_180deg.JPG
img_03730.jpg,Tomato___Bacterial_spot,1dbd6b67-25f1-444e-81d8-cbb54213cbb4___GCREC_Bact.Sp 3528.JPG
img_03731.jpg,Tomato___Bacterial_spot,129f7d8d-d261-4aa6-b6ef-55a37851ac3e___UF.GRC_BS_Lab Leaf 0380.JPG
img_03732.jpg,Tomato___healthy,1dfb5aeb-8d00-4672-9755-5da982758453___RS_HL 9987_flipTB.JPG
img_03733.jpg,Tomato___healthy,0b5cfce2-38fd-4984-8926-2d2911c48490___RS_HL 9733_180deg.JPG
img_03734.jpg,Tomato___Early_blight,68d40fcc-8554-4973-9abc-27fc1928cc9c___RS_Erly.B 7595_180deg.JPG
img_03735.jpg,Tomato___Early_blight,c3e85d27-e5e0-4897-a039-22640e696184___RS_Erly.B 9459.JPG
img_03736.jpg,Tomato___Late_blight,146b33cf-e412-48fd-9366-ad726b51889e___GHLB2 Leaf 157.1.JPG
img_03737.jpg,Tomato___Late_blight,dd8724f0-f7ea-47de-8cbb-42c0fdd7f02a___RS_Late.B 5048.JPG
img_03738.jpg,Tomato___Late_blight,be8780d8-bf1c-44c6-af2c-5d67fa08d15f___RS_Late.B 4847.JPG
img_03739.jpg,Tomato___Late_blight,3f36ff41-3817-497b-95c9-7f79819925e7___RS_Late.B 6314.JPG
img_03740.jpg,Tomato___Late_blight,442f2aa6-9341-4f25-b789-edb5c9ac078b___GHLB2 Leaf 8846.JPG
img_03741.jpg,Tomato___Late_blight,44f72a0c-3313-44bd-acdb-905ae5944a57___GHLB2 Leaf 8880.JPG
img_03742.jpg,Tomato___Leaf_Mold,4541dd58-9728-4492-8729-f4f174d774ac___Crnl_L.Mold 8992_flipTB.JPG
img_03743.jpg,Tomato___Late_blight,1fa37cd4-066e-4deb-ab99-5fa8dcc4481c___RS_Late.B 5454.JPG
img_03744.jpg,Tomato___Leaf_Mold,3aa896a7-f25b-43b7-a319-0c5c5b8184c7___Crnl_L.Mold 6753.JPG
img_03745.jpg,Tomato___Leaf_Mold,876b7bac-c03b-468e-a7c8-67a3c2ba2526___Crnl_L.Mold 6646_flipTB.JPG
img_03746.jpg,Tomato___Bacterial_spot,383335dc-fb2e-481c-a66f-9194f2715d92___UF.GRC_BS_Lab Leaf 0904.JPG
img_03747.jpg,Tomato___healthy,0d70d565-520e-474c-85c1-ab478c9f1d4b___GH_HL Leaf 203.1_newPixel25.JPG
img_03748.jpg,Tomato___Early_blight,a28eb895-ef7c-49cc-bc0f-5e01498e5ca2___RS_Erly.B 6463.JPG
img_03749.jpg,Tomato___Early_blight,2bdca297-e0d1-41f0-b1dc-3801384faa1a___RS_Erly.B 7858.JPG
img_03750.jpg,Tomato___healthy,4f334ff5-0f0a-4d15-8760-448bebddd4f2___GH_HL Leaf 527.JPG
img_03751.jpg,Tomato___healthy,af78f888-bd62-44bb-8223-6be0cf0950fc___GH_HL Leaf 491.JPG
img_03752.jpg,Tomato___Early_blight,a48e8b60-3636-4f7e-8ce2-d6625d866720___RS_Erly.B 7458_flipTB.JPG
img_03753.jpg,Tomato___Early_blight,d418610e-e676-4722-b84a-6de973499fa9___RS_Erly.B 9425_flipTB.JPG
img_03754.jpg,Tomato___healthy,eb0b95d9-4012-494c-85b6-48f7e250c958___GH_HL Leaf 404.JPG
img_03755.jpg,Tomato___Early_blight,b2b63d7c-d8f7-44ff-b53e-6214ddbed5d9___RS_Erly.B 9509_180deg.JPG
img_03756.jpg,Tomato___Bacterial_spot,2b77473d-c669-4e5e-bf26-c1d32c800001___GCREC_Bact.Sp 3005.JPG
img_03757.jpg,Tomato___Early_blight,a0cb35c3-0ae6-4b64-a42f-d14006f3d315___RS_Erly.B 7357_180deg.JPG
img_03758.jpg,Tomato___Early_blight,498e5205-4421-4ec6-80b5-e4f79156b1c5___RS_Erly.B 7362.JPG
img_03759.jpg,Tomato___Early_blight,2792287f-aa8e-4c03-aabe-479e75cdc0f8___RS_Erly.B 9584_180deg.JPG
img_03760.jpg,Tomato___Bacterial_spot,955d6942-0e13-4221-b349-266e5ae9cc56___GCREC_Bact.Sp 5859.JPG
img_03761.jpg,Tomato___Late_blight,09cdb8a4-0c20-4acd-b4c8-709fad7010fd___GHLB_PS Leaf 37 Day 16.jpg
img_03762.jpg,Tomato___Leaf_Mold,d633dfc9-74f2-4fbc-b540-3b87a53807d0___Crnl_L.Mold 9106.JPG
img_03763.jpg,Tomato___Bacterial_spot,f0c8170c-0da6-402b-b1da-1a9978bd6787___GCREC_Bact.Sp 6137.JPG
img_03764.jpg,Tomato___healthy,34a5aaa7-f50f-4b19-8a92-78ad697f6865___GH_HL Leaf 407.1.JPG
img_03765.jpg,Tomato___Bacterial_spot,8ea20132-2bfb-4beb-bda6-88f1f4bb8936___GCREC_Bact.Sp 3103.JPG
img_03766.jpg,Tomato___Late_blight,0a39aa48-3f94-4696-9e43-ff4a93529dc3___RS_Late.B 5103.JPG
img_03767.jpg,Tomato___Late_blight,4eca7d70-60ff-41cc-8884-e4844f23abeb___GHLB2 Leaf 8641.JPG
img_03768.jpg,Tomato___Late_blight,4efe334c-09f2-44ec-b2cf-37dc45c693d2___GHLB2 Leaf 90.1_flipLR.JPG
img_03769.jpg,Tomato___Late_blight,8d025d16-0058-42b5-82b5-4cd88dd6f110___GHLB2 Leaf 8785_flipLR.JPG
img_03770.jpg,Tomato___Early_blight,22742bf8-7e7f-41cc-bf74-5fe80d6cf0cd___RS_Erly.B 6370.JPG
img_03771.jpg,Tomato___Bacterial_spot,eeae17c8-445e-4116-8329-48397093073a___GCREC_Bact.Sp 3459.JPG
img_03772.jpg,Tomato___Late_blight,d2b12108-4222-4653-85f2-9d59c5929c1e___RS_Late.B 6360.JPG
img_03773.jpg,Tomato___Bacterial_spot,736981e7-574c-4d75-b377-f56727bb6e49___GCREC_Bact.Sp 3240.JPG
img_03774.jpg,Tomato___Bacterial_spot,fe5de322-e644-44d7-9492-86cc6ed022b5___UF.GRC_BS_Lab Leaf 9072.JPG
img_03775.jpg,Tomato___Leaf_Mold,3dde4593-cc1e-4d3e-8cb4-d1a87f9f5b8c___Crnl_L.Mold 8740.JPG
img_03776.jpg,Tomato___Late_blight,1aa88c5b-384f-43cf-8046-0d32d26a1133___GHLB Leaf 24 Day 12_flipLR.JPG
img_03777.jpg,Tomato___Bacterial_spot,beed8d22-757d-44fb-b53f-2aa274ef676b___GCREC_Bact.Sp 3749.JPG
img_03778.jpg,Tomato___healthy,97f4f8ad-c220-43f4-b25e-a6ae315057f0___RS_HL 0078.JPG
img_03779.jpg,Tomato___Leaf_Mold,538d20ab-b01e-4d55-ad39-b0fbeb3babbe___Crnl_L.Mold 7002_flipTB.JPG
img_03780.jpg,Tomato___Leaf_Mold,a9bfbf7a-3669-4b5e-a5c7-ac8fcd03fd48___Crnl_L.Mold 7094.JPG
img_03781.jpg,Tomato___healthy,1f763a4e-3f17-44c1-be1b-a8752d2b93a1___RS_HL 9830_new30degFlipLR.JPG
img_03782.jpg,Tomato___Leaf_Mold,81a0a46e-f862-4a63-8304-e2c537ca8fb2___Crnl_L.Mold 6824_flipTB.JPG
img_03783.jpg,Tomato___Late_blight,933211e0-2013-485a-8a05-25f4dc78c41c___RS_Late.B 6281.JPG
img_03784.jpg,Tomato___Bacterial_spot,c7a106eb-2d95-4a8d-b9de-4055d6a0a0a2___GCREC_Bact.Sp 3096.JPG
img_03785.jpg,Tomato___Early_blight,05fab431-cc13-4d6d-b4e1-912e0059c7c1___RS_Erly.B 8349.JPG
img_03786.jpg,Tomato___Leaf_Mold,5467ad1f-7db3-4b4d-907a-12ea50ef84c3___Crnl_L.Mold 7097.JPG
img_03787.jpg,Tomato___Early_blight,dfa9f6bb-92ac-4b41-ac6c-fd2a7ddd093a___RS_Erly.B 8276_flipTB.JPG
img_03788.jpg,Tomato___healthy,3be7ae8c-bacb-4877-b6b5-c2251d22b431___GH_HL Leaf 497.1_newPixel25.JPG
img_03789.jpg,Tomato___healthy,89662229-ef90-4f4a-ac7a-74542f88377d___GH_HL Leaf 495.3.JPG
img_03790.jpg,Tomato___Early_blight,289972f1-4f80-432d-8f44-39c16ea787c3___RS_Erly.B 7542.JPG
img_03791.jpg,Tomato___healthy,666b3b4d-5510-4413-88cd-838fffe72003___RS_HL 0098.JPG
img_03792.jpg,Tomato___healthy,20249fbb-29c5-40fb-985e-5a0b9f0e67b1___RS_HL 0117.JPG
img_03793.jpg,Tomato___Late_blight,ea16e464-19b9-47aa-a1a6-3c33c0cfd609___GHLB2 Leaf 153.JPG
